Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Subramanya T., Riggio R.","Centralized and Federated Learning for Predictive VNF Autoscaling in Multi-Domain 5G Networks and beyond",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099579919&doi=10.1109%2fTNSM.2021.3050955&partnerID=40&md5=c0f14fd27c45d8c802a89aa2e8fd9910","European Commission

Horizon 2020","Final"
"Damioli G., Van Roy V., Vertesy D.","The impact of artificial intelligence on labor productivity",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099577119&doi=10.1007%2fs40821-020-00172-8&partnerID=40&md5=ece68f7305d22cc0355f7588a165a607","Horizon 2020 Framework Programme

European Commission","Final"
"Yang S., Gao T., Wang J., Deng B., Lansdell B., Linares-Barranco B.","Efficient Spike-Driven Learning With Dendritic Event-Based Processing",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102302003&doi=10.3389%2ffnins.2021.601109&partnerID=40&md5=283660b2665c91b2bdeeb58984a9707e","National Natural Science Foundation of China

China Postdoctoral Science Foundation","Final"
"Gutiérrez-Estrada J.C., Pulido-Calvo I., Peregrín A., García-Gálvez A., Báez J.C., Bellido J.J., Souviron-Priego L., Sánchez-Laulhé J.M., López J.A.","Integrating local environmental data and information from non-driven citizen science to estimate jellyfish abundance in Costa del Sol (southern Spain)",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097405878&doi=10.1016%2fj.ecss.2020.107112&partnerID=40&md5=36c0bff2028c929e4a17c61092d420ae","Ministerio de Ciencia e Innovación

European Social Fund

Universidad de Huelva","Final"
"Pérez N.S., Alonso-Montesinos J., Batlles F.J.","Estimation of soiling losses from an experimental photovoltaic plant using artificial intelligence techniques",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100861977&doi=10.3390%2fapp11041516&partnerID=40&md5=510653d1e8b2bd9eac13443679c4935b","European Regional Development Fund","Final"
"Duran-Lopez L., Dominguez-Morales J.P., Rios-Navarro A., Gutierrez-Galan D., Jimenez-Fernandez A., Vicente-Diaz S., Linares-Barranco A.","Performance evaluation of deep learning-based prostate cancer screening methods in histopathological images: Measuring the impact of the model’s complexity on its processing speed",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100509988&doi=10.3390%2fs21041122&partnerID=40&md5=6a4bce8518a21609bad323c2e9d16172","European Regional Development Fund","Final"
"Ramallo-González A.P., González-Vidal A., Skarmeta A.F.","Ciotvid: Towards an open iot-platform for infective pandemic diseases such as COVID-19",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099341764&doi=10.3390%2fs21020484&partnerID=40&md5=1f7fb989d18826d739168712903cb28d","European Commission

Ministerio de Economía y Competitividad

European Social Fund

European Regional Development Fund","Final"
"Alfonseca M., Cebrian M., Anta A.F., Coviello L., Abeliuk A., Rahwan I.","Superintelligence cannot be contained: Lessons from computability theory",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100035280&doi=10.1613%2fJAIR.1.12202&partnerID=40&md5=48477e21b314063ea544b36985613944","Australian Research Council

Department of Broadband, Communications and the Digital Economy , Australian Government

National Natural Science Foundation of China

Ministerio de Ciencia e Innovación

European Regional Development Fund","Final"
"Túñez-López J.M., Ceide C.F., Vaz-álvarez M.","Impact of artificial intelligence on journalism: Transformations in the company, products, contents and professional profile",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099601409&doi=10.15581%2f003.34.1.177-193&partnerID=40&md5=6fd7198626e5e66289050401f3903513","European Regional Development Fund

Ministerio de Ciencia, Innovación y Universidades","Final"
"Garcia N., Alcaniz T., González-Vidal A., Bernabe J.B., Rivera D., Skarmeta A.","Distributed real-time SlowDoS attacks detection over encrypted traffic using Artificial Intelligence",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095796876&doi=10.1016%2fj.jnca.2020.102871&partnerID=40&md5=906deb0bc448b6518732a43734a97cf1","Horizon 2020 Framework Programme

European Commission

AXA Research Fund

European Social Fund

European Regional Development Fund","Final"
"Akyazi T., Goti A., Oyarbide-Zubillaga A., Alberdi E., Carballedo R., Ibeas R., Garcia-Bringas P.","Skills requirements for the European machine tool sector emerging from its digitalization",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097963153&doi=10.3390%2fmet10121665&partnerID=40&md5=01a8d3ebe25ed84d081051f9ce8b7662","European Commission

Eusko Jaurlaritza","Final"
"Jaume-Santero F., Barriopedro D., García-Herrera R., Calvo N., Salcedo-Sanz S.","Selection of optimal proxy locations for temperature field reconstructions using evolutionary algorithms",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084625836&doi=10.1038%2fs41598-020-64459-6&partnerID=40&md5=f81dc5d75ddeffa2f070b78688b1517e","Ministerio de Economía y Competitividad

European Social Fund

Ministerio de Economía, Industria y Competitividad, Gobierno de España","Final"
"Xie W., Xu Z., Ren Z., Herrera-Viedma E.","The probe for the weighted dual probabilistic linguistic correlation coefficient to invest an artificial intelligence project",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082928346&doi=10.1007%2fs00500-020-04873-0&partnerID=40&md5=9b61de28655c2939f6828fd138b26930","European Regional Development Fund

Scientific Research Foundation of the Graduate School of Southeast University","Final"
"Seelig F., Bezerra H., Cameron M., Hii J., Hiscox A., Irish S., Jones R.T., Lang T., Lindsay S.W., Lowe R., Nyoni T.M., Power G.M., Quintero J., Stewart-Ibarra A.M., Tusting L.S., Tytheridge S., Logan J.G.","The covid-19 pandemic should not derail global vector control efforts",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090104156&doi=10.1371%2fjournal.pntd.0008606&partnerID=40&md5=a2c7cb38bd2a319044ab218c08324cd4","Horizon 2020 Framework Programme","Final"
"Avila D., Marichal G.N., Padrón I., Quiza R., Hernández Á.","Forecasting of wave energy in Canary Islands based on Artificial Intelligence",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086072523&doi=10.1016%2fj.apor.2020.102189&partnerID=40&md5=d8792c52d4ad223d2eb88a86d347f297","European Commission

European Regional Development Fund","Final"
"Rodríguez-Puerta F., Ponce R.A., Pérez-Rodríguez F., Águeda B., Martín-García S., Martínez-Rodrigo R., Lizarralde I.","Comparison of machine learning algorithms for wildland-urban interface fuelbreak planning integrating als and uav-borne lidar data and multispectral images",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090732041&doi=10.3390%2fdrones4020021&partnerID=40&md5=4fb55d1f6a7110521031f7505dfcb1d9","European Commission

European Space Agency","Final"
"Miedes-Ugarte B., Flores-Ruiz D., Wanner P.","Managing tourist destinations according to the principles of the social economy: The case of the Les Oiseaux de Passage cooperative platform",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088048769&doi=10.3390%2fsu12124837&partnerID=40&md5=614be5c4347e4eef2cd54652cc7d1ff9","Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation

Ministerio de Economía y Competitividad

European Regional Development Fund","Final"
"Monleón-Getino A., López P., García-Garin O., Vighi M., Borja-Robalino R.","Deep learning algorithm for detecting floating marine macro litter in aerial images [Estandarización de métricas de rendimiento para clasificadores Machine y Deep Learning]",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084819712&partnerID=40&md5=7de25d372fe19a93da7b64fd45225a4f","European Commission","Final"
"de Miguel Beriain I.","Should we have a right to refuse diagnostics and treatment planning by artificial intelligence?",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078314788&doi=10.1007%2fs11019-020-09939-2&partnerID=40&md5=819dc5211193f4ee24b652c2ec8d7c58","Horizon 2020 Framework Programme

European Commission","Final"
"Izard S.G., Torres R.S., Plaza Ó.A., Méndez J.A.J., Joségarcía-Peñalvo F.","Nextmed: Automatic imaging segmentation, 3D reconstruction, and 3D model visualization platform using augmented and virtual reality",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085482337&doi=10.3390%2fs20102962&partnerID=40&md5=ed907437d738bdb7392a61ba8f1cd665","European Commission

European Regional Development Fund","Final"
"Belda S., Pipia L., Morcillo-Pallarés P., Verrelst J.","Optimizing Gaussian process regression for image time series gap-filling and crop monitoring",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084324510&doi=10.3390%2fagronomy10050618&partnerID=40&md5=946506bcb41cde21e685e33c0292e259","European Research Council","Final"
"Santiso S., Pérez A., Casillas A., Oronoz M.","Neural negated entity recognition in Spanish electronic health records",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083344156&doi=10.1016%2fj.jbi.2020.103419&partnerID=40&md5=220c91c37e68b533f47947af6c6ca35f","Nvidia

Ministerio de Ciencia, Innovación y Universidades

Ministerio de Ciencia e Innovación

European Regional Development Fund

Agencia Estatal de Investigación","Final"
"Cabrera I.P., Cordero P., Muñoz-Velasco E., Ojeda-Aciego M., De Baets B.","Relational Galois connections between transitive digraphs: Characterization and construction",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079160299&doi=10.1016%2fj.ins.2020.01.034&partnerID=40&md5=2d80ac2cb125c6e9326073eb92a4f5a4","European Social Fund","Final"
"Liu S., Ríos Insua D.","An affective decision-making model with applications to social robotics",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076863511&doi=10.1007%2fs40070-019-00109-1&partnerID=40&md5=8dfa2583f77c0e559cc1eb52c05557ae","“la Caixa” Foundation

Horizon 2020 Framework Programme

Ministerio de Ciencia e Innovación","Final"
"Sturm N., Mayr A., Le Van T., Chupakhin V., Ceulemans H., Wegner J., Golib-Dzib J.-F., Jeliazkova N., Vandriessche Y., Böhm S., Cima V., Martinovic J., Greene N., Vander Aa T., Ashby T.J., Hochreiter S., Engkvist O., Klambauer G., Chen H.","Industry-scale application and evaluation of deep learning for drug target prediction",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084299133&doi=10.1186%2fs13321-020-00428-5&partnerID=40&md5=7515ace079f8aae4d3221da35c9b7cec","Horizon 2020 Framework Programme

Austrian Science Fund

Österreichische Forschungsförderungsgesellschaft","Final"
"Fuster-Parra P., Martín J., Recasens J., Valero O.","T-equivalences: The metric behavior revisited",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084517774&doi=10.3390%2fmath8040495&partnerID=40&md5=41793438ec23389dadfd156a234aba5a","European Commission

European Regional Development Fund

Universitat de les Illes Balears

Agencia Estatal de Investigación","Final"
"Alomar M.L., Skibinsky-Gitlin E.S., Frasser C.F., Canals V., Isern E., Roca M., Rosselló J.L.","Efficient parallel implementation of reservoir computing systems",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058015689&doi=10.1007%2fs00521-018-3912-4&partnerID=40&md5=e396ed7707cdc4caf8443f7052a73bf5","Ministerio de Economía y Competitividad

European Social Fund

European Regional Development Fund

Universitat de les Illes Balears","Final"
"Vallez N., Krauss S., Espinosa-Aranda J.L., Pagani A., Seirafi K., Deniz O.","Automatic museum audio guide",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079054926&doi=10.3390%2fs20030779&partnerID=40&md5=e9a76946a8df223019c8f39d3345ad3d","Horizon 2020 Framework Programme","Final"
"Alonso J.M.","Teaching explainable artificial intelligence to high school students",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089591774&doi=10.2991%2fijcis.d.200715.003&partnerID=40&md5=39a35f4cf486d4fa68be4f74056ce78a","Ministerio de Ciencia, Innovación y Universidades

European Regional Development Fund","Final"
"Santana J.R., Sanchez L., Sotres P., Lanza J., Llorente T., Munoz L.","A Privacy-Aware Crowd Management System for Smart Cities and Smart Buildings",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089344926&doi=10.1109%2fACCESS.2020.3010609&partnerID=40&md5=832baec4d90ae1a33f385718f39ae1bb","European Commission

Ministerio de Economía y Competitividad

Horizon 2020","Final"
"Sánchez-Corcuera R., Casado-Mansilla D., Borges C.E., López-de-Ipiña D.","Persuasion-based recommender system ensambling matrix factorisation and active learning models",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081907760&doi=10.1007%2fs00779-020-01382-7&partnerID=40&md5=be08ede0e2e91b707c9d1c32f8a005ed","European Commission

Royal Irish Academy

Ministry of Economy, Trade and Industry","Article in Press"
"Griol-Barres I., Milla S., Millet J.","Improving strategic decision making by the detection of weak signals in heterogeneous documents by text mining techniques",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081700960&doi=10.3233%2fAIC-190625&partnerID=40&md5=9ebac943d51870afbdd41a8ed4f33396","European Commission

Erasmus+","Final"
"Avila-Tomas J.F., Olano-Espinosa E., Minué-Lorenzo C., Martinez-Suberbiola F.J., Matilla-Pardo B., Serrano-Serrano M.E., Escortell-Mayor E., Garcia-Mesa A.M., Gomez C., Liebana-Nistal E., Molina-Alameda L., Andrade-Rosa C., Caballero-Jiménez A., Escribano-Romo G., Espejo-Romero M., Ferrero-Brenes A., Hernandez-Garcia J.L., Perez-Perez E., Zambrano-Alvarez J., Ayuso-Hernandez E., Cuesta-Monedero M.J., Sanchez-Jimenez F.J., Vigil-Escalera A., Casado-Nistal S., Garcia-Alva M., Martin-Gomez I., Puyo-Rodriguez N., Rodriguez-Cosio A., Sanchez-Vazquez I., Alcala-Olmo M.A., Garcia-Alegre M.T., Garcia-Alva M., Hurtado-Monterrubio C., Martin-Burillo T., Moral-Moraleda C., Ciria Holgado E., Hermoso-Duran C., Hernandez-Rodriguez S., Lafraya-Puente A.L., Melero-Serrano J.L., Molina-Sanchez M.J., Muñiz-Dominguez E., Saiz-Loma-Osorio C., Aparicio-Velasco J., Cerezo-Pascual E., Fonte-Elizondo L., Gomez-Martinez M.I., Marin-Osorio C., Orozco-Diaz P., Prieto-Villegas E., Rodriguez-Donoso J., Rodriguez-Huete A., Romero-Blanco F.J., Urbano-Fernandez J.P., Castillo-Portales S.J., Collados-Navas R., Gutierrez-Sordo P., Martin-Sacristan-Martin M.B., Sanchez-Quejido M., Abad-Schilling C., Arenas-Gonzalez S., Calonge-Garcia M.E., Capitan-Jurado M., Menendez-Alvarez S., Regalado-Valle M.A., Alache-Zuñiga H.C., Cerrada-Cerrada E., Garcia-Camps R., Gutierrez-Notario M.J., Mendez-Cabezas-Velazquez J., Molina-Paris J., Pensado-Freire H., Viñas-Fernandez G., Jaenes-Barrios B., Jurado-Sueiro M., Ortiz-Sanchez M., Santiago-Hernando M.L., Arjona-Perez S., Delgado-Mellado I., Diaz-Martin R., Fandiño-Garcia B., Gomez-Ortiz M.C., Lopez-Martin-Aragon M.T., Martinez-Alvaro C., Miguel-Abanto M.A., Noguerol-Alvarez M., Parra-Roman S., Pascual-Garcia Z., Ranz-Granados A.L., Rey-Rodriguez S., Sanz-Perez C., Aguilar-Hurtado E., Aguilera-Rubio M., Carbonero-Martin A.I., Esteban-Garcia M., Esteban-Peña C., Fernandez-Sanchez M., Garcia-Contreras C., Hernandez-Sanchez A.M., Herrera-Garcia M.L., Herrero-Fuentes A., Oria-Rodriguez M., Parra-Martin M.S., Rojas-Giraldo M.J., Saiz-Ordoño A., Sanchez-Fernandez Y.B., Villasevil-Robledo P., Alonso-Ovies M., Diaz-Martin A., Garcia-Arpa N., Garcia-Rodriguez F., Gonzalez-Carpio-Paredes O., Grandes-Muñoz M.J., Jara-Peñacoba M., Lopez-Villalbilla A., Parellada-Ruiz-Cuesta M.J., Rabadan-Velasco A.I., Rodriguez-Bastida M., Sobrado-Cemeño C., Valdez-Jaquez A., Vicente-Perez S., Matin-Porras B., Gonzalez-Valls A., Joglar-Alcubilla V., Santa-Cruz-Hernandez J., Serrano-Serrano M.E., Castilla-Alvarez C., Garcia-Abad-Fernandez M.A., Garcia-Viada M., Hernandez-Lachehab S., Lopez-Kollmer L., Miguel-Ballano A., Molina-Barcena V., Ortega-Pineda R., Sepulveda-Gomez I., Cuadrado-Gonzalez P., Jimenez-Moreno M.J., Linares-Sanchez C., Pardo-Garcia M.A., Sanchez-Martin F., Simon-Gutierrez R., Solans-Aisa B., Francisco-Romanillos T., Garcia-Ortega A., Hernandez-Garcia-Alcala P., Huguet-Vivas F., Juarez-Zapatero M.L., Lopez-Garcia C., Manzano-Martin M.J., Martinez-Torres J.A., Miguel-Garzon M., Rodrigo-Rodrigo M.P., Ruano-Dominguez M.A., Serna-Urnicia A., Altares-Arriola N., Aranzo-Pacheco R., Casado-Rodriguez C., Cascao-Moutinho-Pereira C., Escudero-Araus M., Fuentes-Manrique C., Guijarro-Abanades S., Hombrados-Gonzalo P., Lopez-Carabaño A.M., Meiriño-Perez M.L., Moneva-Vicente G.D., Noguera-Martinez I., Perez-Fernandez M., Robres-Olite M., Rubio-Rubio T., Venegas-Gato M.F., Bernal-Hertfelder F., Blas-Escribano M., Castro-Fouz M.M., Castro-Sanchez B., Dominguez-Perez L., Garcia-Gomez P.A., Herrero-Dios A., Lor-Leandro M., Lozano-Martin I., Pacho-Pinto S., Pastor-Sanchez R., Moreno-Chaparro M.D., Yagüe-Fernandez E., Lopez M.J., Mateo-Madruga A., Palancar-Torre J.L., Pumar-Sainz P., Aragon-Marente C., Gomez-Medina M.A., Granados-Garrido J.A., Gutierrez-Sanchez I., Heras-Alonso M.J., Lopez-Gomez M.J., Martin-Peces B., Martinez-Suberbiola F.J., Medran-Gomez A., Nuevo-Rodriguez G., Ochoa-Vilor S., Vargas-Machuca C., Fernandez-Montes-Lopez-Morato O., Jimenez-Rojas R., Marcos-Frutos C., Minguet-Arenas C., Minue-Lorenzo C., Ruiz-Pascual V., Sanchez-Fonseca I., Sanchez-Gonzalez J.M., Alba-Gomez F., Avila-Tomas J.F., Cayuela-Mate A., Cidoncha-Calderon E., Cifuentes-Muñoz A.B., Fernandez-Garcia R.M., Gala-Paniagua J.L., Gongora-Marin A., Herrero-Municio P., Moreno-Chocano-Garcia-Carpintero E., Perez-Cuadrado S., Redondo-Horcajo A., Vicente-Sanchez C., Villena-Romero R.M., Hakami-Hakami O., Alvarez-Villalba M.M., Bedoya-Frutos M.J., Camarero-Palacios J., Escobar-Gallegos M., Hormigos-Agraz A., Innerarity-Martínez J., Lopez-Lopez M.T., Perez-Ballesto B., Perez-Gutierrez E., Tardaguila-Lobato M.P., Terron-Barbosa R., Ballarin-Gonzalez A., Fernandez-Fernandez Y., Ferrer-Zapata I., Gomez-Suarez E., Lamonaca-Guasch M., Morales-Ortiz F., Pelaez-Laguno C., Quintana-Gomez J.L., Rioja-Delgado E., Aza-Pascual J.I., Fuente-Arriaran D., Garcia-Perez R.A., Garriz-Aguirre A., Gomez-Diaz S., Gonzalez-Palacios P., Gonzalez-Sanchez N., Peralta-Alvarez G., Sanz-Velasco C., Vazquez-Gallego J., Vazquez-Garcia C., Fernandez-Duran C., Peña-Anton N., Blanco-Canseco J.M., Gamez-Cabero I., Minguela-Puras E., Serrano-Vega J.","Effectiveness of a chat-bot for the adult population to quit smoking: Protocol of a pragmatic clinical trial in primary care (Dejal@)",2019,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076001635&doi=10.1186%2fs12911-019-0972-z&partnerID=40&md5=78d3f9e3190f44c6a305f2a59716d820","Strategic Management Society

Instituto de Salud Carlos III

European Regional Development Fund","Final"
